canonicalKey,canonicalLib,held,sourceKeys,title,date,publisher,place,ISBN,ISSN,language,numPages,edition,series,seriesNumber,callNumber,url,extra,shortTitle,creators
3MJU4XL3,3,true,3:3MJU4XL3; 2:B2JZ9Z7D; 1:K92ZU7MI,1492 : what is it like to be discovered?,1991-00-00 1991,Monthly Review Press,New York,0-85345-836-7,,,,,,,,,,1492,Deborah Small; Maggie Jaffe
HIF6CFX2,3,,3:HIF6CFX2; 2:4GH9TRB4,15,1976-00-00 1976,D.D. Hompson,"Richmond, VA",,,English,,,,,,http://www.worldcat.org/oclc/27654959,"A slip-cased selection of 15 of Hompson's books, many of which have separate records in the ABCI. Check those for further citations of individual titles.",,Davi Det Hompson
AEE6D88I,3,,3:AEE6D88I; 2:MXXHGCIZ,15 cows,1995-00-00 1995,J. Dilnot,"Liverpool, England",,,English,,,,,,http://www.worldcat.org/oclc/500977796,,15 cows,John Dilnot
CAZKILBB,3,,3:CAZKILBB; 2:HZWRAR6D,15 love,2002-00-00 2002,Outcasts,"Paris, France",978-0-9746908-7-2 0-9746908-7-2,,,1 v. (un,,,,,,,,Giasco Bertoli
G2E48HU7,3,,3:G2E48HU7; 2:TTZS4GBI,15 September 2001,2001-00-00 2001,"Robin Price, Publisher",,,,,,,,,,[No WorldCat record found 3/30/2020.],,,Robin Price
4F5YYPXF,3,,3:4F5YYPXF; 2:57W8NEDE,15 titles : fifteen offset images,1979-00-00 1979,Phillip Galgiani,S.l.,,,,,,,,,,Title from container.; pks,,Phillip Galgiani
D4ZIF5LS,3,,3:D4ZIF5LS; 2:VU96MVAP,15 unedited poems,1974-00-00 1974,Vehicule,Montreal,,,,,,,,,,[16] leaves : ill. ; 25 cm.,,Mario Diacono
REBBMGEZ,3,true,3:REBBMGEZ; 2:48K45VZX; 1:4GLWNBHH,"15. Juni 1999/July 27, 1999 : Love letter to Gutenberg",2000-00-00 2000,[Privately printed?],Mainz,,,,,,,,,,,"15. Juni 1999/July 27, 1999",Cynthia Lollis; Daniela Deeg
KNX7V2VW,3,,3:KNX7V2VW; 2:Z3JJ6ISI,"16 dm2, an essay",1979-00-00 1979,Edition Lydia Megert,Bern,,,English,,,,,,http://www.worldcat.org/oclc/464222249,Additional WorldCat entries available.,,Herman de Vries
FLGFS2LP,1,true,1:FLGFS2LP,16 fotos que no tomé,2015-00-00 2015,C'est un livre [esto es un libro],[Mexico],,,Spanish,,,,,N7433.4.G745 A12 2015,https://catalog.lib.unc.edu/catalog/UNCb9477980,,,Benoît Grimalt
84JATQBX,3,,3:84JATQBX; 2:3XVVB3JG,16 postcards,1997-00-00 1997,CRP,,,,,32,,,,,http://www.worldcat.org/oclc/845187161,Additional WorldCat entries available.,,Peter Downsbrough; Denis-Laurent Bouyer
XH2INWVK,3,,3:XH2INWVK; 2:MPT694FI,16 situations,1971-00-00 1971,Idea Books,London,,,English,,,,,,http://www.worldcat.org/oclc/3250835,Additional WorldCat records available.,,Derek Boshier
KB2AHRX5,3,,3:KB2AHRX5; 2:2P2CQQMN,16 views,1976-00-00 1976,The Author,New York,,,,,,,,,,ID: VCU_ALMA21383279980001101,,Cristos Gianakos
K2ZC6DDK,3,,3:K2ZC6DDK; 2:FS4RWSID,16:03:27,2008-00-00 2008,Openmade,"Santiago, Chile",,,,1 v. (un,,,,,,,,Denise Lira-Ratinoff
YC29J4TW,3,,3:YC29J4TW; 2:58JVXIQH,17 days of olympic art : Atlanta 1996,1996-00-00 1996,Coca Cola Company,"Atlanta, GA",,,,1,,,,,,,,The Coca Cola Company
9VKZKKJU,3,,3:9VKZKKJU; 2:SV8XQP2P,17 parked cars in various parking lots along Pacific Coast Highway between my house and Ed Ruscha's.,2000-00-00 2000,[M. Wyse],[Santa Monica],,,English,,,,,,http://www.worldcat.org/oclc/701467638,,,Mark Wyse
SZ4EXQ3T,3,,3:SZ4EXQ3T; 2:PTS4JSU5,180 grammes,1989-00-00 1989,In House Pub.,,,,English,,,,,,http://www.worldcat.org/oclc/44531238,,,Les Coleman
VWE46VP7,3,,3:VWE46VP7; 2:G6HTSMW7,1940-1945 remembered: an artist's book,1991-00-00 1991,"Nelleke Nix Studio Gallery, Inc.","Seattle, WA",,,English,,,,,,http://www.worldcat.org/oclc/40195940,,1940-1945 remembered,Nelleke Nix
EPQCLK79,3,,3:EPQCLK79; 2:GQ533TAH,1941,2003-00-00 2003,,Düsseldorf,,,German,,,,,,http://www.worldcat.org/oclc/1136163761,OCLC: 250212678,,Hans-Peter Feldmann
HCVTYVC9,3,,3:HCVTYVC9; 2:I6XPQI8C,1949-1979,1979-00-00 1979,B. Schmidt-Heins,Germany,,,German,,,,,,http://www.worldcat.org/oclc/78087147,,,Barbara Schmidt-Heins
5ABYI5ZW,3,,3:5ABYI5ZW; 2:7D7SQIUM,1965/1-infinity : travel sheets,1972-00-00 1972,Galleria LP 220,Torino,,,,[14] leaves ; 23 cm.,,,,,http://www.worldcat.org/oclc/80959957,Additional WorldCat records available.,,Roman Opałka
25XX4ZW2,3,,3:25XX4ZW2; 2:W8SJVCKK,1969,2008-00-00 2008,Redfoxpress,"Dugort, Achill Island, Ireland",,,,,,,,,,ID: VCU_ALMA21391256470001101,,Franticham
Y2X68QRH,3,,3:Y2X68QRH; 2:FRM42FNE,1969/1976 selected structures,0000-00-00 c1977,M. Metz,"Staten Island, NY",,,,,,,,,,[72] leaves : chiefly ill. ; 9 x 24 cm.,,Mike Metz
YUY6P3ZN,3,,3:YUY6P3ZN; 2:CEVGDSV9,1972 the Year of the Cow,1972-00-00 1972,Visual Studies Workshop,"Rochester, NY",,,,12,,,,,http://www.worldcat.org/oclc/1117491644,,,various
C3L5IP9N,3,,3:C3L5IP9N; 2:MTSGUQJR,1972: A Portfolio of Photographs,1972-00-00 1972,The Loft Press ; Visual Studies Workshop,"Rochester, NY",,,,,,,,,http://www.worldcat.org/oclc/272533224,,,Paul Alpert; Michael Becotte; Tim Bowen; Lou Confessori; Marilyn Day
26SG2ZM3,3,,3:26SG2ZM3; 2:TS4TUN7P,1973 Calendar,1973-00-00 1973,Visual Studies Workshop,"Rochester, NY",,,,26,,,,,[No WorldCat record found 4/6/20],,,Joel Swartz
4KHGLCMV,3,,3:4KHGLCMV; 2:P3UQT2AV,1975-1976 hand stamped,1976-00-00 1976,The Author,New York,,,,,,,,,,ID: VCU_ALMA21375348450001101,,Robert Jacks
TDBZWQYM,3,,3:TDBZWQYM; 2:FZ4MDVJ2,1983 Engagements,1982-00-00 1982,Works Press,"New York, NY",,,English,,,,,,http://www.worldcat.org/oclc/39969172,,,Matthew Geller
M4I5QHH3,3,,3:M4I5QHH3; 1:EDZK663G,1994,2015-00-00 2015,,,,,Text in Spanish and English.,,,,,,,OCLC: 914301615,,Nabil Gonzalez; Tia Blassingame; Fleet Library; Rhode Island School of Design
A8CVTSL7,3,,3:A8CVTSL7; 2:2UNPPQEG,1a gebratene Fischgräte,1972-00-00 1972,Edition Hundertmark,Berlin,,,German,,,,,,http://www.worldcat.org/oclc/2627643,OCLC: 2627643,,Joseph Beuys
ZW4W4HTR,3,,3:ZW4W4HTR,1x1 royal cubit,1999-00-00 1999,König,Köln,,,English,,,,,,http://www.worldcat.org/oclc/1075270405,Additional WorldCat records available.,,Stanley Brouwn
DUEQTCLV,3,,3:DUEQTCLV,"2 = 1,2; 1 + 1 = 1,2; e.t.c.",1976-00-00 1976,Verf. im Selbstverl.,Hamburg,,,German,,,,,,http://www.worldcat.org/oclc/258146775,Additional WorldCat records available.,,Hanne Darboven
6GDVNFUX,3,,3:6GDVNFUX; 2:DZRSFJB8,"2 Bilderbücher: Versionen der im Forlag Ed, Reykjavík, 1957 erschienenen Bücher = 2 picture books : versions of the books published by Forlag Ed, Reykjavík, 1957",1976-00-00 1976,Hansjörg Mayer,Stuttgart,,,German,,,,,,http://www.worldcat.org/oclc/19460649,Additional WorldCat records available.,2 Bilderbücher,Dieter Roth
P2SRWWKB,3,,3:P2SRWWKB,2 Books: Rekonstruktion zweier Varianten (A und B) des Mappenwerkes von 1958-1961 = 2 books : reconstruction of 2 variants (A and B) of the portfolios published 1958-1961,1976-00-00 1976,Edition Hansjörg Mayer,Stuttgart,,,German,,,,,,http://www.worldcat.org/oclc/3394082,Additional WorldCat records available,2 Books,Dieter Roth; Hansjörg Mayer
QYBLFV3F,3,,3:QYBLFV3F; 2:6AQ2VIEJ,2 measures,1974-00-00 1974,Martano Editore,Torino,88-85636-14-4 978-88-85636-14-9,,English,,,,,,http://www.worldcat.org/oclc/4041564,,,Allan Kaprow
8BJEAXFW,3,,3:8BJEAXFW; 2:NQRRCXEE,2 plus 5 = 7,0000-00-00 c1977,TomFoolery Press,"Tenafly, NJ",,,,,,,,,,,,Toma Fichter
D8W7W3IN,3,,3:D8W7W3IN; 2:C23CBGQH,"2 Prints: Sky Image, Water Image",1978-00-00 1978,Visual Studies Workshop,"Rochester, NY",,,,,,,,,[No WorldCat record found 4/6/20],,,Scott Hyde
6YM9XPL3,3,,3:6YM9XPL3; 2:KRCT9BR2,2 probleme unserer zeit: ein Essay,1971-00-00 1971,D. Rot,Reykjavík,,,German,,,,,,http://www.worldcat.org/oclc/37040653,OCLC: 37040653,2 probleme unserer zeit,Dieter Roth
LR83XJ7L,3,,3:LR83XJ7L; 2:XFDSRNI2,2 Words,1972-00-00 1972,The Loft Press at Visual Studies Workshop,"Rochester, NY",,,,14,,,,,[No WorldCat record found 4/6/20],,,various
VRJ9XPEQ,3,,3:VRJ9XPEQ; 2:FRZ3JBF7,"2,3",2010-00-00 2010,Printed Matter Inc.,New York,,,,[6] v. : all col. ill. ; 53 x 42 cm. + colo,,,,,http://www.worldcat.org/oclc/773302116,Additional WorldCat record available.,,Tauba Auerbach
8LT9XEHK,3,,3:8LT9XEHK; 2:7XNJFF5U,2/2/11 - 2/28/11,2011-00-00 2011,Connor Kirk,"Atlanta, GA",,,,1 v. (un,,,,,,,,Connor Kirk
6MRDEZ7C,3,,3:6MRDEZ7C; 2:45RFI2AS,20 règles et techniques utilisés en 1972 par un enfant de 9 ans = 20 regler og teknikker anvendt i 1972 af et barn på 9 år,1975-00-00 1975,Berg,Copenhague [Denmark,978-87-7228-902-1,,French,,,,,,http://www.worldcat.org/oclc/31396281,OCLC: 31396281,,Christian Boltanski
USF4PINC,3,,3:USF4PINC; 2:7M3G8GUV,"20,000 leagues under the sea : a pop-up book",2008-00-00 2008,Sterling Pub. Co.,"New York, NY",978-1-4027-5776-1 1-4027-5776-X,,,1 v. (un,,,,,,,,Sam Ita
ACGVN967,3,,3:ACGVN967; 2:HPP9UG28,200 virages serrés,1988-00-00 1988,Ed. Camomille,Bruxelles,,,Undetermined,,,,,,http://www.worldcat.org/oclc/164828654,OCLC: 164828654,,Jan Voss
YKLIS4G8,3,true,3:YKLIS4G8; 2:8J4RRQ4C; 1:JTVT9FA6,2013,2013-00-00 2013,Phree,"Madrid, Spain",8494028871 (Collection),,,,,,,,,,,Jonás Bel; Rafael Trapiello
I3MN96PU,3,,3:I3MN96PU; 2:JBH6E3T5,2013,2012-00-00 2012,Horses Think Press,"Brooklyn, NY",,,,,,,,,,ID: VCU_ALMA21454975730001101,,Justin James Reed
RCUYF69I,3,true,3:RCUYF69I; 2:IXFIKRQZ; 1:ZZ2NKQX5,21 April 1996 : instruction manual no. 2,2001-00-00 2001,Nazraeli Press,"Tucson, AZ",1-59005-004-5,,,,,,,,,,21 April 1996,Terri Weifenbach
UXNH8U8E,3,,3:UXNH8U8E; 2:3N2WWGX8,"21 marts 1969 = March 21, 1969",1970-00-00 1970,S. Hansen,Copenhagen,,,,1 v.,2.,,,,,,,Stig Brøgger
LUMIPJMN,3,,3:LUMIPJMN; 2:GHRNX9WT,22 sentences: the French Army,1968-00-00 1968,Art & Language Press,Coventry,978-0-901789-00-6,,English,,,,,,http://www.worldcat.org/oclc/30288277,OCLC: 30288277,22 sentences,Terry Atkinson; Michael Baldwin
FGU77T4F,3,,3:FGU77T4F; 2:S8TD42TT,23 documents classes,1973-00-00 1973,Hossmann,Hamburg,,,,,,,,,http://www.worldcat.org/oclc/1074095789,,,Sarkis
RXAENUGK,3,,3:RXAENUGK; 2:DHSUB5W7,23 eggs,1988-00-00 1988,Pyramid Atlantic,"Washington, DC",0-9610880-1-X 978-0-9610880-1-9,,,[69],,,,,,,,Joan Wolbier
CJ6QJUF7,1,true,1:CJ6QJUF7,23 microcuentos,2019-07-00 Julio 2019,Dábale Arroz,Buenos Aires,978-987-47294-0-8,,,,Novena edición,,,N7334.4.G55 A23 2019,https://catalog.lib.unc.edu/catalog/UNCb9710422,,,Eduardo Abel Gimenez
BT896GEJ,3,,3:BT896GEJ; 2:5H9TRZDB,23 pieces,1970-00-00 1970,publisher not identified,Place of publication not identified,,,English,,,,,,http://www.worldcat.org/oclc/79743293,OCLC: 3485721,,Allen Rawson Ruppersberg; Gary Krueger
CFNXQV37,1,true,1:CFNXQV37,23 proofs for existence of the past : book 54m,2004-00-00 2004,Beata Wehr,Tucson,,,English,,,,,N7433.4.W39 A715 2004,https://catalog.lib.unc.edu/catalog/UNCb12009618,,23 proofs for existence of the past,Beata Wehr
KX8JIP23,3,,3:KX8JIP23; 2:FQDS5ENX,"23, 24 & 25 pieces",2000-00-00 2000,Centre national de l'estampe et de l'art imprimé ; JRP,Chatou; Geneva,978-2-940271-04-7,,English,,,,,,http://www.worldcat.org/oclc/717310746,OCLC: 717310746,,Allen Ruppersberg; Liam Gillick; Christophe Cherix
NRDFZIX7,3,,3:NRDFZIX7; 2:GJPZFJJU,24 jobs,,Bohmann Druck und Verlag,Vienna,,,,,,,,,,ID: VCU_ALMA21372384800001101,,Robert Adrian
PAG5QBX2,3,,3:PAG5QBX2; 2:PWKGBW3X,24 pieces,1970-00-00 1970,Sunday Quality,Place of publication not identified,,,English,,,,,,http://www.worldcat.org/oclc/3485761,OCLC: 3485761,,Allen Ruppersberg; Gary E Krueger
8G73PGV3,3,,3:8G73PGV3; 2:Q6DJK2MN,246 little clouds,1968-00-00 1968,Something Else Press,New York,,,English,,,,,,http://www.worldcat.org/oclc/63843612,Additional WorldCat records available.,,Dieter Roth
FGZBXKLC,3,,3:FGZBXKLC; 2:3KCSPGA5,"246 little clouds : Rekonstruktion des Buches aus dem Verlag Something Else Press, New York, 1968 = reconstruction of the book published by Something Else Press, New York, 1968",1976-00-00 1976,Hansjörg Mayer,Stuttgart,,,,,,,,,http://www.worldcat.org/oclc/3354969,Additional WorldCat records available,,Dieter Roth
D6IRL33P,3,,3:D6IRL33P,25 cats name Sam and one blue pussy,2017-00-00 2017,,,,,English,,,,,,http://www.worldcat.org/oclc/1015346532,"OCLC: 1015346532

Additional WorldCat Entries available here: 
https://www.worldcat.org/title/25-cats-holy-cats/oclc/83749053

https://www.worldcat.org/title/25-cats-name-sam-and-one-blue/oclc/756827319

https://www.worldcat.org/title/25-cats-named-sam-and-one-blue-pussy/oclc/599002181",,Andy Warhol
C456DQ37,3,,3:C456DQ37; 2:C8MFNJGP,25 quadri della Collezione Cavellini,1976-00-00 1976,Nuovi strumenti,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21401565510001101,,Guglielmo Achille Cavellini
7FKAM6BI,3,,3:7FKAM6BI; 2:B4BU5VMD,"250,000 works on paper : work in progress",1993-00-00 1993,,New York,,,,,,,,,,ID: VCU_ALMA21380617210001101,,Abraham Lubelski
7TMNFZSC,3,,3:7TMNFZSC; 2:F7UFAF74,26 poems? + 1,1975-00-00 1975,Tom Ockerse Editions,"Providence, RI",,,,,,,,,,ID: VCU_ALMA21367581370001101,,Thomas Ockerse
DNU7YRMU,3,,3:DNU7YRMU; 2:ISSSW5H2,26 repurposed gasoline stations (with apologies to Ed Ruscha and Jeff Brouwns),2009-00-00 2009,,,,,,,,,,,[No WorldCat record found 4/7/20],,,Peter Calvin
VFX55SSB,3,,3:VFX55SSB; 3:W597EKIU,"26° 57.3' N, 142° 16.8' E",2007-00-00 2007,,,,,German and Japanese on facing pages,,,,,,http://www.worldcat.org/oclc/277156263,Additional WorldCat records available,,Durs Grünbein; 縄田雄二; Veronika Schäpers; Tsunemi Kubodera
WYUUF35G,3,true,3:WYUUF35G; 2:5AGPVZKW; 1:EQQUC9IQ,27 poemas y un vacío,2015-00-00 2015,[publisher not identified],Colombia,,,,,Primera edición.,,,,,,,Victor Saldarriaga Guisao; Diego Roldán
3A2BKA4I,3,,3:3A2BKA4I; 2:6JMHS2Z2,27 rooms,1991-00-00 1991,Mál og Menning,Iceland,,,English,,,,,,http://www.worldcat.org/oclc/913309748,,,Ragna Sigurđardóttir
J9YJ78QT,3,,3:J9YJ78QT; 2:FPPB4GRN,277,1973-00-00 1973,Visual Studies Workshop,"Rochester, NY",,,,108,,,,,[No WorldCat record found 4/7/20],,,Alex Sweetman
E48HZ6TE,3,true,3:E48HZ6TE; 2:TFD8TS36; 1:Q7GM2XJS; 1:TJEXM6ME,28 days : a deck of cards,2000-00-00 2000,Inky Press Productions,"Urbana, IL",,,,,2nd ed.,,,,,,28 days,Bea Nettles
74FV9YWS,3,,3:74FV9YWS; 2:TFWKSNTR,28 ie twenty eight days : a deck of cards,1991-00-00 1991,Inky Press Productions,"Urbana, IL",,,,28 cards in container : chiefly,,,,,,,,Bea Nettles
LATUVAFS,3,,3:LATUVAFS; 2:4Q3A8IQJ,28 letters,,,,,,,,,,,,,"[56] leaves : all illustrations, 15 x 13 cm, unfolding to 102 cm.",,Islam Aly
ANAS3UBV,3,,3:ANAS3UBV; 2:B6NDSKAE,29 clippings and 5 unfinished letters selected from a collection given Ray Johnson to Brian Buczak in 1974,1980-00-00 1980,Money for Food Press,New York,,,,,,,,,,Cover title.,,Brian Buczak
HFJSU5KM,3,,3:HFJSU5KM; 2:9VJ6ZFCG,29 gas stations and 26 variety stores,2005-00-00 2005,,,,,English,,,,,,http://www.worldcat.org/oclc/76155474,,,Toby Mussman
KA4PJ2WD,3,,3:KA4PJ2WD; 2:DJ5FVVS5,29 mini-essays,1978-00-00 1978,Z Press,"Calais, VT",,,,,,,,,,ID: VCU_ALMA21456528080001101,,Joe Brainard
APBUXLWA,3,,3:APBUXLWA; 2:NIXGR83E,2nd hand reading : William Kentridge,2014-00-00 2014,Fourthwall Books,Johannesburg,978-0-9922263-1-2,,,,,,,,,,2nd hand reading,William Kentridge; Jessie Coulson; H. W. (Henry Watson) Fowler; William Little; C. T. (Charles Talbut) Onions
8P3BSCUM,3,,3:8P3BSCUM; 2:CUWWJ5S5,2nd routine,1974-00-00 1974,Stefanotty,New York,,,English,,,,,,http://www.worldcat.org/oclc/3177798,OCLC: 3177798,,Allan Kaprow
MCTUGCK3,3,,3:MCTUGCK3; 2:SG7KJBA3,3 communiqués,2007-00-00 2007,Book Works,London,1-870699-91-2,,,,,,,,,,,Alun Rowlands
XE5TK46C,3,,3:XE5TK46C; 2:TC3F9D7Q,3 death stories,0000-00-00 c1977,Art Metropole,Toronto,,,,,,,,,,[28] leaves ; 27 cm.,,Tom Sherman
DNUGMIXC,3,,3:DNUGMIXC,3 in 1 Jacob's Ladder,2005-00-00 2005,,"Sante Fe, New Mexico",,,,,,,,,[No WorldCat records found 11/10/21],,,Joy M. Campbell
36F7YFQ7,3,,3:36F7YFQ7; 2:RE5BWX9G,3 performances,1978-00-00 1978,Galerie Krinzinger,Innsbruck,,,,[48],,,,,http://www.worldcat.org/oclc/25446980,Additional WorldCat records available,,Marina Abramovic; Ulay
VHUB68YK,3,,3:VHUB68YK; 2:E4GHBCI5,3 poems,2003-00-00 2003,Green Chair Press,"San Mateo, CA",,,,,,,,,,"3 v. :; Title from wrapper; publication statement from colophons.; Each poem is printed in a separate booklet bound in a different style, the 3 volumes wrapped in a printed paper sleeve.; ""Reprinted from Miracle fair: the selected poems of Wislawa Szymborska, translated by Joanna Trzeciak. ... Design, printing & construction, Susan Angebranndt. Printed letterpress on Somerset. Out of an edition of 100 this is # ...""–Colophons.; Hay Star copy: No. 47.",,Wislawa Szymborska; Susan Angebranndt; Joanna Trzeciak
LGMV3SAN,3,,3:LGMV3SAN; 2:ADGUNJ54,3 sequences & dessert,1985-00-00 1985,Triangular Press,Place of publication not identified,,,English,,,,,,http://www.worldcat.org/oclc/21072266,OCLC: 21072266,,Barbara Tetenbaum
TVHQ6I7R,3,,3:TVHQ6I7R; 2:XPP8H7WQ,3 stories,1983-00-00 1983,Hallwalls,"Buffalo, NY",,,,,,,,,,ID: VCU_ALMA21360125670001101,,Pati Hill
NUNV4RS6,3,,3:NUNV4RS6; 2:QREXVZVQ,3 works,2006-00-00 2006,Press of the Nova Scotia College of Art and Design,"Halifax, N.S.",978-0-919616-46-2,,,,2006 ed.,,,,,,,Martha Rosler
2H3NPASA,3,,3:2H3NPASA; 2:DKNAGWXC,3 works,1981-00-00 1981,Press of the Nova Scotia College of Art and Design,"Halifax, NS",0-919616-20-8 978-0-919616-20-2,,,88,,,,,http://www.worldcat.org/oclc/471074778,Additional WorldCat records available.,,Martha Rosler
XTQ3LRVA,3,,3:XTQ3LRVA; 2:ZENFSWEQ,3-Mile Island reproductions (1-8),1979-00-00 1979,,,,,English,,,,,,http://www.worldcat.org/oclc/12026966,OCLC: 12026966,,Sharon Gilbert
8BG2QNXT,3,,3:8BG2QNXT; 2:Q7HK3S73,3/3's,1969-00-00 1969,Wild Hawthorn P.,Dunsyre (Lanark.),978-0-900805-00-4,,English,,,,,,http://www.worldcat.org/oclc/30969,OCLC: 30969,,Ian Hamilton Finlay
34GDKS57,3,,3:34GDKS57; 2:RI382KNU,3/8,1978-00-00 1978,Éditions Remorqueur,Bruxelles,,,French,,,,,,http://www.worldcat.org/oclc/84055332,OCLC: 84055332,,Bernard Villers
DWWR2IPA,3,,3:DWWR2IPA; 2:98F4FN7I,30 November = Ulay/Marina Abramoviʹc : 30 november; Ulay/Marina Abramoviʹc,1979-00-00 1979,Harlekin Art,Wiesbaden-Erbenheim,,,,,,,,,http://www.worldcat.org/oclc/34373994,ID: VCU_ALMA21377644460001101,,Marina Abramovic; Ulay
JBFARK37,3,,3:JBFARK37; 2:F8795FXG,30 pieces as of 14 June 1971,1971-00-00 1971,Gerd de Vries,Köln,,,English,,,,,,http://www.worldcat.org/oclc/835397487,Additional WorldCat records available,,Robert Thomas Barry
RTJ9WZI5,3,,3:RTJ9WZI5; 2:GK348GWH,30 signatures to silver catches,1971-00-00 1971,Tarasque Press,"Newark, Nottinghamshire",,,,,,,,,http://www.worldcat.org/oclc/10345159,Additional WorldCat records available,,Ian Finlay
6PMVKJT4,3,,3:6PMVKJT4; 2:ZDF5RAB2,32 of 1640 letters from Theresa Paolone,0000-00-00 c1979,NAIV,Toronto,,,,,,,,,,[36] leaves ; 14 x 22 cm.,,Theresa Paolone
L5F9FTKM,3,,3:L5F9FTKM; 2:WFICVT37,33 soup can labels,1989-00-00 1989,Prez,[S.l.],,,,,2nd,,,,,37 unnumbered leaves : illustrations ; 9 x 17 cm,,James Prez
NDKM4WTW,3,true,3:NDKM4WTW; 2:RA2QXEM7; 1:QHR8VFLZ,33RPM : playlist revolucionario,2016-00-00 2016,La Silueta Ediciones,"Bogotá, Colombia",,,,,Primera edición.,,,,,,33RPM,Hernán Sansone; publisher Silueta Ediciones
HC256Q9M,3,,3:HC256Q9M; 2:X9IAIXTS,3500 Meisterzeichnungen: Turi MCMLXXIV,1974-00-00 1974,Galerie im Taxispalais,Innsbruck,,,German,,,,,,http://www.worldcat.org/oclc/17470550,,3500 Meisterzeichnungen,Turi Werkner
TMGY6KUI,3,,3:TMGY6KUI; 2:6IERS4AK,3532 miles,1997-00-00 1997,Armpit Press,Glasgow,978-0-9523565-6-1,,English,,,,,,http://www.worldcat.org/oclc/897411300,,,Jacqueline Donachie
PBB4RAFH,3,,3:PBB4RAFH; 2:2XMJE8F6,"36 perpetual photos, 1982/89",1990-00-00 1990,IVAM,"Valencia, Spain",978-84-7890-097-8,,Spanish and English.,,,,,,http://www.worldcat.org/oclc/1110197538,Additional WorldCat records available,,Allan McCollum
SIHDSE9L,3,,3:SIHDSE9L; 2:C53HM3FV,38 Mondeo's in a One Night Stand,2003-00-00 2003,,,,,,,,,,,[No WorldCat entry found 11/19/19.],,,Tom Sowden
X6GK8J9A,3,,3:X6GK8J9A; 2:AUIJJGJX,39 sources and one sink on the Las Vegas strip,2010-00-00 2010,,,,,,82,,,,,[No WorldCat record found 4/9/20],,,Robert Pufleb
VXF6IXK6,3,,3:VXF6IXK6; 2:TSP6XRGB,4 3 2 CRY : fracking in northern Colorado,2014-00-00 2014,Women's Studio Workshop,"Rosendale, NY",,,,,,,,,,ID: VCU_ALMA21449524530001101,,Kathy T. (Kathy Tolsma) Hettinga
WEU83JT8,3,,3:WEU83JT8; 2:HVNWFF3P,4 baskets,1990-00-00 1990,Wild Hawthorn Press,"[Dunsyre, Lanark?]",,,English,,,,,,http://www.worldcat.org/oclc/27866221,,,Ian Hamilton Finlay; Kathleen Lindsley
A6DDKGWA,3,,3:A6DDKGWA; 2:7V4JNQNX,4 down here,1992-00-00 1992,Nexus Press,"Atlanta, GA",0-932526-39-X 978-0-932526-39-7,,,,,,,,,1 v. : ill. (some col.) ; 40 cm.,,Brad Brooks
SYRE9F85,3,,3:SYRE9F85; 2:5FU3S2Q4,4 square series : variation 4,1970-00-00 1970,Poetry Newsletter,"Sacramento, CA",,,,,,,,,,ID: VCU_ALMA21365169780001101,,
8CXTGLVB,3,,3:8CXTGLVB; 2:TVC2B54H,4 x 4 : a book of hand printed images on handmade paper produced at the Women's Studio Workshop,1981-00-00 1981,Women's Studio Workshop,"Rosendale, NY",,,English,,,,,,http://www.worldcat.org/oclc/8941732,Additional WorldCat records available,,Barbara Leoff Burge; Ann E Kalmbach; Tana Kellner; Anita Wetzel
XTDDLRL2,3,,3:XTDDLRL2; 2:7J6BNHQ2,40 is fabulous,1996-00-00 1996,J. Golden,"Tucson, AZ",,,,,,,,,,1996 edition is taken from the 1983 collage of the same title.; Date of publication and edition information from invoice.; Edition of 5.; Library has copy no. 1 signed by the artist.,,Judith Golden
YBMDEYM7,3,,3:YBMDEYM7; 2:FBPE2XW2,40 monograms,0000-00-00 c1965,Fluxus?,New York?,,,,,,,,,,1 box (41 sheets) ; 10 x 13 x 2 cm.,,George Maciunas
8USCYGYM,3,,3:8USCYGYM; 2:QHDUQH2X,40/40 : 40 years 40 portraits,2010-00-00 2010,Institute 193,"Lexington, KY",978-0-615-40310-6 0-615-40310-7,,,92,,,,,,,,Guy Mendes
F8PBXTE5,3,true,3:F8PBXTE5; 2:FQ8KTK4P; 1:MAW2XFS8,43 : cuarenta y tres,2015-00-00 2015,Se realizó el Taller de la Lorraine,México,,,,,,,,,,,43,Lorena Velázquez; Vicente J. Guijosa; publisher Taller de la Lorraine
8DXRSZFE,2,,3:EUF6LPNM; 3:JJ379BZA; 2:8DXRSZFE; 2:GC2S6AUF,"43, according to Robin Price : with annotated bibliography",2008-00-00 2008,Robin Price,"Middletown, CT",0-924433-12-4 978-0-924433-12-2,,,[32] p. : maps ; 30 cm. + legend card + annotated bibliography ([32],,,,,,,,Robin (Glenna Robin) Price
CDDD4WBU,3,,3:CDDD4WBU,44 Brains,2003-00-00 2003,,"Portland, Maine",,,,,,,,,[No WorldCat records found 11/10/21],,,Crystal Cawley
